device_id,current_protocol,payload_size,latency,jitter,throughput,packet_loss
camera-473,CoAP,1281.971,54.124,8.076,156.571,0.0
camera-473,CoAP,1442.836,52.3,4.178,171.397,0.7501
camera-473,CoAP,1803.273,77.147,3.437,133.189,1.2976
gateway-474,HTTPS,230.939,1.0,7.392,22.534,1.64
gateway-474,HTTPS,1527.403,36.393,0.1,51.635,0.0
gateway-474,HTTPS,366.111,38.259,10.263,42.666,1.2441
gateway-474,HTTPS,1314.077,22.328,12.216,32.539,0.0
gateway-474,HTTPS,499.577,55.742,6.77,55.919,1.0961
gateway-474,HTTPS,1766.855,49.789,3.689,124.749,2.6808
gateway-474,HTTPS,1042.723,65.214,9.551,94.903,2.0537
gateway-474,HTTPS,707.449,34.986,10.879,113.751,0.5618
gateway-474,HTTPS,1278.036,37.891,0.1,11.138,1.9948
gateway-474,HTTPS,1422.21,48.023,4.293,53.036,1.0555
gateway-474,HTTPS,989.569,53.397,11.571,57.686,0.6571
smart_meter-475,LoRaWAN,35.005,177.968,0.701,0.564,1.9788
smart_meter-475,LoRaWAN,36.405,249.138,1.85,0.381,0.0
smart_meter-475,LoRaWAN,26.716,275.193,3.133,0.05,3.8443
smart_meter-475,LoRaWAN,32.839,134.224,2.004,0.431,0.7896
smart_meter-475,LoRaWAN,22.362,92.037,1.751,0.384,4.8787
smart_meter-475,LoRaWAN,26.078,286.312,0.966,0.329,1.1637
env_sensor-476,HTTPS,101.942,15.275,0.241,3.978,1.0861
env_sensor-476,HTTPS,48.185,28.62,5.351,3.384,1.4322
env_sensor-476,HTTPS,129.505,2.677,2.943,3.778,0.2406
env_sensor-476,HTTPS,54.963,27.755,3.79,4.138,0.0
env_sensor-476,HTTPS,17.359,38.867,2.181,2.694,1.59
env_sensor-476,HTTPS,17.204,3.17,1.154,3.297,0.5049
actuator-477,MQTT,128.617,22.9,8.19,2.026,0.2357
actuator-477,MQTT,95.073,31.867,5.634,7.213,1.6102
actuator-477,MQTT,97.775,18.142,5.658,7.824,0.7766
actuator-477,MQTT,145.823,19.028,6.646,8.238,0.4026
actuator-477,MQTT,126.729,24.739,5.9,14.041,0.0
actuator-477,MQTT,89.593,22.595,7.218,8.634,0.9749
actuator-477,MQTT,92.537,1.0,9.167,9.636,1.5838
actuator-477,MQTT,125.975,21.113,10.152,6.411,0.9323
camera-478,MQTT,2372.924,85.908,3.63,190.549,1.0687
camera-478,MQTT,1602.03,74.415,1.356,56.502,1.0855
camera-478,MQTT,1360.383,65.189,1.054,113.33,0.5178
camera-478,MQTT,1469.347,124.07,3.466,80.09,0.653
camera-478,MQTT,1898.692,26.776,3.864,194.017,0.1306
camera-478,MQTT,2304.413,67.172,10.066,108.979,0.8014
camera-478,MQTT,1738.273,33.42,4.517,60.796,1.0749
camera-478,MQTT,2946.254,44.089,3.676,153.812,1.7733
camera-478,MQTT,1863.436,86.702,1.62,147.355,0.5783
camera-478,MQTT,781.139,83.911,1.882,79.145,0.8275
gateway-479,CoAP,8.0,78.291,14.613,12.66,1.8767
gateway-479,CoAP,797.462,22.016,8.782,0.05,1.0034
gateway-479,CoAP,582.616,62.394,9.544,3.797,1.7936
gateway-479,CoAP,2730.051,49.483,3.663,78.624,0.0
gateway-479,CoAP,1085.867,29.634,4.437,48.363,3.1308
gateway-479,CoAP,1229.514,41.002,10.849,45.169,0.6477
gateway-479,CoAP,1205.038,25.939,12.345,24.793,0.0
gateway-479,CoAP,341.812,73.866,11.963,62.587,0.5475
gateway-479,CoAP,1324.039,44.909,6.385,74.964,1.7004
gateway-479,CoAP,568.885,24.378,6.083,82.75,2.0604
gateway-479,CoAP,1173.896,30.904,9.932,0.05,0.21
smart_meter-480,LoRaWAN,32.29,131.7,0.1,0.566,2.2155
smart_meter-480,LoRaWAN,23.692,134.083,2.179,0.583,3.6003
smart_meter-480,LoRaWAN,45.791,133.662,1.283,0.205,3.701
smart_meter-480,LoRaWAN,16.837,183.142,2.209,0.696,1.8002
smart_meter-480,LoRaWAN,27.861,240.553,2.011,0.058,2.6099
smart_meter-480,LoRaWAN,42.946,203.23,2.619,0.214,0.9895
smart_meter-480,LoRaWAN,30.285,231.324,0.652,1.093,7.0718
smart_meter-480,LoRaWAN,34.201,166.715,1.631,0.41,0.5756
smart_meter-480,LoRaWAN,36.655,82.088,2.291,0.3,3.7204
env_sensor-481,CoAP,103.588,12.171,1.523,2.483,0.5547
env_sensor-481,CoAP,33.152,33.669,1.347,4.203,1.852
env_sensor-481,CoAP,33.746,33.206,1.159,4.327,1.6134
env_sensor-481,CoAP,35.873,22.219,4.879,8.982,1.2098
env_sensor-481,CoAP,92.647,41.9,0.1,3.358,1.3036
env_sensor-481,CoAP,112.434,2.44,3.054,11.29,1.6836
env_sensor-481,CoAP,74.656,54.642,4.031,3.147,2.2079
env_sensor-481,CoAP,42.23,51.295,3.169,1.311,1.198
actuator-482,CoAP,184.408,26.195,4.678,10.418,0.1105
actuator-482,CoAP,99.433,32.906,6.33,8.491,0.6879
actuator-482,CoAP,62.082,10.267,11.788,8.794,0.174
actuator-482,CoAP,140.366,26.228,3.531,14.948,0.0
actuator-482,CoAP,111.106,24.812,7.936,5.296,0.8582
actuator-482,CoAP,91.106,14.782,6.015,8.731,0.8133
camera-483,LoRaWAN,2238.654,47.527,1.791,136.287,0.7508
camera-483,LoRaWAN,2800.332,55.645,9.15,127.097,0.5785
camera-483,LoRaWAN,1095.314,42.347,0.1,150.783,0.9438
camera-483,LoRaWAN,1949.333,28.927,2.774,66.042,0.8864
camera-483,LoRaWAN,1868.348,78.976,4.982,115.42,0.8105
camera-483,LoRaWAN,1233.147,49.941,9.138,159.391,0.9459
camera-483,LoRaWAN,1497.759,54.178,3.951,157.403,0.3936
camera-483,LoRaWAN,442.473,83.549,1.714,201.754,0.5384
camera-483,LoRaWAN,1049.848,62.335,8.017,197.976,1.1678
camera-483,LoRaWAN,2266.267,22.217,7.568,97.573,1.4531
camera-483,LoRaWAN,2008.736,49.491,4.687,61.422,0.9995
gateway-484,HTTPS,64.801,74.604,6.03,29.348,0.0
gateway-484,HTTPS,1425.664,68.191,1.778,91.306,0.3267
gateway-484,HTTPS,290.505,51.77,1.372,110.343,2.3871
gateway-484,HTTPS,298.695,23.719,11.32,15.678,2.1883
gateway-484,HTTPS,1340.235,38.787,6.093,83.314,0.6943
gateway-484,HTTPS,1002.767,56.693,12.382,47.541,0.0
gateway-484,HTTPS,1095.536,41.716,14.452,101.072,2.6012
gateway-484,HTTPS,924.431,37.531,12.194,73.541,1.1585
gateway-484,HTTPS,650.673,57.615,20.177,56.828,0.6822
gateway-484,HTTPS,1133.322,41.282,4.793,94.813,2.1295
smart_meter-485,MQTT,27.091,169.141,0.85,0.438,2.2029
smart_meter-485,MQTT,25.608,139.78,0.908,0.521,0.0
smart_meter-485,MQTT,21.041,122.527,1.67,0.112,1.4908
smart_meter-485,MQTT,28.581,63.854,1.566,0.68,2.4168
smart_meter-485,MQTT,34.68,205.508,1.648,0.582,2.5497
smart_meter-485,MQTT,33.509,138.934,2.53,0.2,4.3694
smart_meter-485,MQTT,33.426,100.49,1.317,0.612,3.0823
smart_meter-485,MQTT,22.757,139.943,1.39,0.416,0.1171
smart_meter-485,MQTT,14.513,123.919,2.809,0.622,1.5049
smart_meter-485,MQTT,20.367,161.053,0.94,0.42,3.2712
env_sensor-486,MQTT,83.48,21.723,2.721,1.592,2.1859
env_sensor-486,MQTT,106.616,16.62,3.969,3.131,0.2539
env_sensor-486,MQTT,89.927,5.163,1.63,5.09,0.6569
env_sensor-486,MQTT,17.331,30.558,2.793,0.05,0.862
env_sensor-486,MQTT,44.82,47.044,5.631,6.497,2.1682
env_sensor-486,MQTT,46.698,23.093,3.458,6.364,1.8069
env_sensor-486,MQTT,61.592,46.049,0.1,2.523,0.0867
env_sensor-486,MQTT,62.48,15.645,3.857,0.05,2.1669
env_sensor-486,MQTT,21.624,40.18,0.1,5.757,2.2366
env_sensor-486,MQTT,75.743,24.079,4.191,4.219,0.1591
actuator-487,MQTT,110.087,10.455,5.434,6.825,2.2758
actuator-487,MQTT,84.512,21.916,3.495,10.315,1.2392
actuator-487,MQTT,127.943,19.966,4.806,12.051,0.0
actuator-487,MQTT,169.296,22.55,2.416,14.549,0.0553
actuator-487,MQTT,92.977,19.137,6.211,4.691,0.7998
actuator-487,MQTT,165.128,15.494,1.027,5.436,1.3083
camera-488,HTTPS,2569.941,36.768,4.255,41.372,0.8499
camera-488,HTTPS,1775.699,33.461,2.068,212.165,0.5001
camera-488,HTTPS,1750.58,76.141,2.035,192.531,0.7424
camera-488,HTTPS,2431.738,115.254,4.928,89.728,0.5332
camera-488,HTTPS,906.468,84.381,6.022,203.388,0.3683
camera-488,HTTPS,571.279,44.187,6.66,189.675,0.0
camera-488,HTTPS,3055.806,71.865,4.056,84.452,0.4763
camera-488,HTTPS,2022.711,20.083,6.714,94.177,0.2745
camera-488,HTTPS,2677.697,73.295,3.83,136.105,0.3295
camera-488,HTTPS,1133.528,41.626,5.832,103.818,0.683
gateway-489,HTTPS,412.813,69.337,4.487,0.05,0.6529
gateway-489,HTTPS,1699.302,22.855,10.46,107.122,0.8263
gateway-489,HTTPS,376.22,50.341,9.679,59.451,0.7095
gateway-489,HTTPS,1089.159,91.338,0.1,84.136,0.8384
gateway-489,HTTPS,1034.22,45.904,0.1,82.79,0.5077
smart_meter-490,HTTPS,34.538,58.363,4.351,0.413,1.8363
smart_meter-490,HTTPS,9.101,148.094,1.836,0.12,6.0074
smart_meter-490,HTTPS,23.86,138.876,0.872,0.05,0.0
smart_meter-490,HTTPS,27.359,246.259,1.928,0.242,1.4916
smart_meter-490,HTTPS,13.736,141.946,2.082,0.516,2.3499
smart_meter-490,HTTPS,48.645,248.885,0.4,0.207,2.7145
smart_meter-490,HTTPS,35.598,145.329,3.253,0.124,4.1348
env_sensor-491,LoRaWAN,39.154,3.42,1.78,7.423,1.8827
env_sensor-491,LoRaWAN,45.83,18.498,0.1,0.115,1.9563
env_sensor-491,LoRaWAN,93.115,28.688,4.269,7.274,1.6601
env_sensor-491,LoRaWAN,136.593,49.813,6.559,3.399,0.0829
env_sensor-491,LoRaWAN,50.341,15.37,2.174,1.73,3.3025
env_sensor-491,LoRaWAN,104.519,1.0,2.105,1.676,2.505
env_sensor-491,LoRaWAN,71.219,22.26,5.327,6.483,1.3956
actuator-492,HTTPS,111.13,18.187,9.63,9.039,2.2556
actuator-492,HTTPS,119.536,9.31,6.288,8.4,2.8036
actuator-492,HTTPS,140.489,8.999,9.142,7.93,1.1725
actuator-492,HTTPS,120.429,23.446,5.362,8.429,0.4081
actuator-492,HTTPS,118.781,23.022,4.505,14.177,1.1631
actuator-492,HTTPS,153.223,2.657,4.311,5.789,2.0547
camera-493,HTTPS,2250.234,38.87,2.803,157.151,0.3988
camera-493,HTTPS,2371.381,40.241,1.04,24.492,0.4622
camera-493,HTTPS,1917.704,88.448,0.949,66.505,0.1132
camera-493,HTTPS,2325.755,43.153,4.582,38.876,1.077
camera-493,HTTPS,2511.861,51.85,7.012,113.304,0.0
camera-493,HTTPS,1150.585,72.793,5.313,203.953,0.4402
camera-493,HTTPS,2173.545,52.85,2.368,69.802,0.6122
camera-493,HTTPS,1451.599,54.086,5.089,213.364,0.0
camera-493,HTTPS,1411.275,58.515,6.928,30.225,0.1186
camera-493,HTTPS,1658.093,72.826,0.662,208.036,0.5186
camera-493,HTTPS,2531.986,73.391,4.623,106.647,0.7889
gateway-494,HTTPS,774.144,43.79,2.17,45.088,1.7941
gateway-494,HTTPS,280.475,49.997,6.829,64.258,2.5629
gateway-494,HTTPS,177.373,27.974,16.171,102.009,0.0
gateway-494,HTTPS,865.506,33.085,13.329,12.148,1.2472
gateway-494,HTTPS,875.94,60.624,1.965,51.783,1.542
gateway-494,HTTPS,965.146,62.724,3.961,0.05,0.4176
gateway-494,HTTPS,1816.893,46.687,8.918,95.379,0.8467
gateway-494,HTTPS,648.805,75.529,14.801,70.137,0.6521
gateway-494,HTTPS,319.8,34.385,4.245,0.05,0.0
smart_meter-495,LoRaWAN,20.018,202.668,3.489,0.67,1.0032
smart_meter-495,LoRaWAN,32.237,115.604,4.386,0.05,1.7925
smart_meter-495,LoRaWAN,19.817,131.221,1.705,0.05,8.3129
smart_meter-495,LoRaWAN,28.156,94.306,0.197,0.197,1.6663
smart_meter-495,LoRaWAN,31.781,91.565,3.69,0.493,6.9607
smart_meter-495,LoRaWAN,25.0,151.178,1.222,0.451,5.6066
smart_meter-495,LoRaWAN,40.897,347.991,1.748,0.368,4.276
smart_meter-495,LoRaWAN,21.164,121.886,3.535,0.132,5.311
smart_meter-495,LoRaWAN,27.972,207.949,3.341,0.282,0.9954
env_sensor-496,CoAP,32.464,24.781,6.14,0.18,0.0
env_sensor-496,CoAP,94.991,17.82,1.232,7.639,0.0
env_sensor-496,CoAP,102.909,23.73,1.676,0.05,2.159
env_sensor-496,CoAP,112.275,13.626,3.161,9.075,0.7829
env_sensor-496,CoAP,123.607,12.706,2.918,5.574,1.508
env_sensor-496,CoAP,46.73,34.977,3.129,3.19,0.5424
env_sensor-496,CoAP,82.205,17.211,4.821,1.394,0.2789
actuator-497,HTTPS,91.126,21.612,4.682,11.16,0.8007
actuator-497,HTTPS,51.465,3.538,5.761,9.006,0.951
actuator-497,HTTPS,157.481,27.182,5.724,8.068,1.5849
actuator-497,HTTPS,116.323,17.592,3.912,8.569,1.5245
camera-498,HTTPS,1537.47,27.482,3.233,40.073,1.1648
camera-498,HTTPS,432.798,43.933,8.809,117.137,0.7037
camera-498,HTTPS,959.765,58.248,3.974,80.242,0.1247
camera-498,HTTPS,1665.183,22.72,5.436,196.497,0.1795
camera-498,HTTPS,959.628,23.14,5.872,174.484,0.5931
camera-498,HTTPS,1422.158,87.594,5.619,121.09,0.7753
camera-498,HTTPS,2482.161,89.068,6.984,86.482,0.6555
gateway-499,CoAP,484.989,32.376,12.406,46.95,1.4839
gateway-499,CoAP,765.998,17.222,0.63,118.218,0.5342
gateway-499,CoAP,120.052,36.831,11.731,90.199,0.5966
gateway-499,CoAP,1382.276,67.738,9.856,56.024,0.2318
gateway-499,CoAP,1169.365,44.996,3.27,82.736,0.4647
gateway-499,CoAP,1671.553,23.97,10.417,93.628,1.2574
gateway-499,CoAP,713.802,59.914,10.17,7.892,2.2003
gateway-499,CoAP,1710.527,43.418,8.666,116.073,0.0
smart_meter-500,CoAP,27.033,110.494,2.152,0.55,2.8258
smart_meter-500,CoAP,28.988,143.198,1.515,0.05,9.0319
smart_meter-500,CoAP,34.414,205.635,1.439,0.273,1.224
smart_meter-500,CoAP,30.82,246.384,2.54,0.374,2.8466
smart_meter-500,CoAP,31.536,276.68,1.384,0.188,2.2219
smart_meter-500,CoAP,25.193,260.026,3.972,0.525,5.1419
smart_meter-500,CoAP,26.166,217.445,2.345,0.438,5.6495
smart_meter-500,CoAP,24.419,148.167,0.1,0.293,3.9975
env_sensor-501,MQTT,77.543,34.171,1.452,7.322,0.0
env_sensor-501,MQTT,35.073,33.889,0.1,5.785,1.5357
env_sensor-501,MQTT,15.462,22.515,3.565,0.05,1.2538
env_sensor-501,MQTT,48.125,24.52,0.1,5.728,0.0664
env_sensor-501,MQTT,92.242,34.255,3.496,1.215,0.2565
env_sensor-501,MQTT,66.645,8.232,5.661,3.899,1.8561
env_sensor-501,MQTT,59.079,18.044,3.33,0.761,1.1569
env_sensor-501,MQTT,71.168,25.9,3.272,6.85,1.1951
env_sensor-501,MQTT,54.416,13.34,2.029,0.05,1.1399
env_sensor-501,MQTT,93.457,37.082,3.211,3.406,1.6758
env_sensor-501,MQTT,75.467,6.126,4.691,4.865,2.1077
actuator-502,CoAP,113.316,21.583,3.441,5.637,1.3805
actuator-502,CoAP,132.375,1.0,12.385,1.228,1.406
actuator-502,CoAP,72.004,17.166,8.486,7.825,0.7282
actuator-502,CoAP,134.116,8.632,0.214,5.364,1.6783
actuator-502,CoAP,105.717,28.518,6.509,9.678,0.0745
actuator-502,CoAP,118.11,7.866,8.447,2.325,0.0
actuator-502,CoAP,121.575,26.302,9.965,5.782,1.3389
actuator-502,CoAP,148.688,1.0,3.659,3.662,2.016
actuator-502,CoAP,118.731,14.231,10.653,12.448,1.5514
actuator-502,CoAP,87.941,7.93,3.323,8.44,0.1818
actuator-502,CoAP,64.292,19.375,5.44,5.592,0.7428
camera-503,HTTPS,1659.401,91.526,7.028,120.923,0.0
camera-503,HTTPS,1469.506,72.083,0.882,94.169,0.4987
camera-503,HTTPS,1429.01,89.399,3.558,140.245,0.3201
camera-503,HTTPS,1447.709,51.991,4.018,91.91,0.7091
camera-503,HTTPS,1533.953,56.929,0.1,94.555,0.2519
camera-503,HTTPS,2250.69,33.95,6.432,130.782,0.1407
camera-503,HTTPS,1852.502,77.463,0.542,116.172,0.3363
camera-503,HTTPS,2262.031,56.101,3.666,82.13,0.6562
camera-503,HTTPS,1847.857,35.287,3.879,113.338,0.3161
camera-503,HTTPS,503.328,93.356,6.635,162.393,0.8193
camera-503,HTTPS,1187.824,60.814,6.756,88.544,0.3371
gateway-504,HTTPS,553.721,37.4,3.605,64.652,0.3273
gateway-504,HTTPS,508.671,64.058,5.602,60.799,1.9365
gateway-504,HTTPS,469.614,48.376,5.898,50.203,0.9587
gateway-504,HTTPS,144.925,38.161,8.931,8.607,0.0
gateway-504,HTTPS,8.0,49.011,10.883,55.762,0.6717
gateway-504,HTTPS,812.579,50.524,15.44,136.942,0.3724
gateway-504,HTTPS,205.339,14.183,7.281,38.373,2.0226
gateway-504,HTTPS,591.655,42.776,9.968,0.05,0.6463
smart_meter-505,CoAP,30.956,252.856,1.767,0.947,1.9325
smart_meter-505,CoAP,24.304,67.208,0.358,0.405,2.6551
smart_meter-505,CoAP,17.01,98.794,2.175,0.175,1.8034
smart_meter-505,CoAP,8.0,179.034,0.1,0.559,7.135
env_sensor-506,MQTT,107.486,37.721,3.827,7.017,0.0
env_sensor-506,MQTT,82.43,34.455,2.557,5.308,2.5165
env_sensor-506,MQTT,40.775,11.877,1.447,3.87,0.8282
env_sensor-506,MQTT,94.899,13.621,0.484,6.741,0.2945
env_sensor-506,MQTT,76.522,22.993,2.766,5.072,0.0
env_sensor-506,MQTT,95.764,29.326,1.1,2.236,0.7151
env_sensor-506,MQTT,40.82,13.902,5.089,8.045,2.919
env_sensor-506,MQTT,79.065,23.725,3.109,6.351,2.5052
env_sensor-506,MQTT,77.643,15.672,4.377,8.517,0.9473
actuator-507,LoRaWAN,69.015,20.39,10.333,11.012,1.4151
actuator-507,LoRaWAN,71.88,31.38,10.017,12.44,0.223
actuator-507,LoRaWAN,126.59,26.171,8.24,6.832,1.8861
actuator-507,LoRaWAN,125.79,10.441,5.3,9.382,0.0
actuator-507,LoRaWAN,69.797,11.584,2.558,12.427,0.1606
camera-508,HTTPS,925.379,69.379,2.297,169.352,0.9943
camera-508,HTTPS,2302.145,49.4,5.414,135.099,1.2359
camera-508,HTTPS,2244.344,41.086,0.166,193.424,1.4029
camera-508,HTTPS,1612.009,50.811,9.355,135.045,0.7527
camera-508,HTTPS,1104.191,66.083,1.678,156.886,0.7612
camera-508,HTTPS,2067.428,14.803,2.698,27.519,0.656
gateway-509,CoAP,855.42,13.699,8.939,26.214,1.8003
gateway-509,CoAP,1338.516,33.754,2.782,22.195,0.3087
gateway-509,CoAP,306.579,44.987,0.3,91.833,2.2472
gateway-509,CoAP,1649.616,5.733,12.535,49.74,0.6148
gateway-509,CoAP,1708.051,38.982,12.422,0.05,0.9213
gateway-509,CoAP,519.475,32.711,0.1,48.193,0.0
gateway-509,CoAP,1060.545,49.215,11.358,21.482,1.9997
gateway-509,CoAP,728.785,60.407,1.288,27.804,0.0
gateway-509,CoAP,925.329,30.159,13.198,53.356,1.7629
gateway-509,CoAP,632.094,39.884,8.348,89.125,0.0
smart_meter-510,MQTT,28.147,61.605,4.552,0.085,6.1057
smart_meter-510,MQTT,28.73,182.581,0.1,0.337,2.2344
smart_meter-510,MQTT,22.459,133.246,1.965,0.05,5.2719
smart_meter-510,MQTT,25.049,241.609,3.48,0.317,4.8851
smart_meter-510,MQTT,34.219,109.017,0.1,0.407,1.8821
smart_meter-510,MQTT,19.561,143.204,3.085,0.05,5.2382
smart_meter-510,MQTT,30.828,213.429,4.372,0.173,2.1169
smart_meter-510,MQTT,19.487,209.644,4.47,1.193,0.6871
smart_meter-510,MQTT,31.857,35.308,2.372,0.54,3.7066
smart_meter-510,MQTT,27.18,143.895,3.799,0.244,6.5096
env_sensor-511,MQTT,99.716,55.89,5.441,6.594,1.3639
env_sensor-511,MQTT,99.273,25.745,3.29,8.341,1.6388
env_sensor-511,MQTT,94.927,26.087,3.884,4.723,0.1845
env_sensor-511,MQTT,58.297,25.604,1.359,0.05,1.1593
env_sensor-511,MQTT,111.148,22.765,1.503,2.661,0.9239
env_sensor-511,MQTT,43.382,30.439,1.881,4.069,2.1607
env_sensor-511,MQTT,66.005,10.647,2.133,1.584,2.5938
env_sensor-511,MQTT,76.69,39.422,3.55,4.98,0.2081
env_sensor-511,MQTT,50.165,1.0,0.794,2.978,0.518
actuator-512,MQTT,117.015,12.812,5.565,7.701,0.2179
actuator-512,MQTT,63.13,25.604,6.62,10.247,0.3043
actuator-512,MQTT,142.854,18.217,7.929,13.561,1.0756
actuator-512,MQTT,105.43,26.232,3.657,8.423,1.0634
camera-513,MQTT,2051.872,69.871,2.935,51.298,0.5325
camera-513,MQTT,1214.656,40.243,2.139,153.736,0.8438
camera-513,MQTT,192.802,18.956,6.325,224.027,1.2273
camera-513,MQTT,1445.951,49.417,2.76,185.953,0.4567
camera-513,MQTT,1049.796,48.605,5.676,139.116,0.8414
camera-513,MQTT,1307.21,108.221,2.064,144.099,1.3431
gateway-514,MQTT,1692.027,1.0,6.204,0.05,0.2461
gateway-514,MQTT,1033.377,80.285,10.498,0.05,2.1525
gateway-514,MQTT,1411.983,63.732,11.385,80.862,2.2309
gateway-514,MQTT,1476.594,77.956,11.757,0.05,2.5011
gateway-514,MQTT,777.508,66.439,0.1,3.551,0.0
gateway-514,MQTT,784.236,62.171,8.218,116.245,0.0
smart_meter-515,MQTT,33.261,177.964,0.956,0.441,4.2032
smart_meter-515,MQTT,27.483,155.242,0.457,0.846,1.6408
smart_meter-515,MQTT,37.084,307.202,2.834,0.174,2.7073
smart_meter-515,MQTT,27.79,210.932,2.005,0.141,4.9458
smart_meter-515,MQTT,22.388,200.155,5.052,0.116,0.0
smart_meter-515,MQTT,31.6,177.293,3.115,0.599,3.6262
smart_meter-515,MQTT,35.614,109.534,3.966,0.505,4.8653
env_sensor-516,MQTT,86.256,36.335,3.829,2.877,2.9007
env_sensor-516,MQTT,71.264,40.122,2.199,9.961,0.7805
env_sensor-516,MQTT,99.261,23.574,5.248,5.145,0.2422
env_sensor-516,MQTT,32.139,28.223,3.341,4.089,3.0947
env_sensor-516,MQTT,78.832,31.932,1.087,0.973,2.3509
env_sensor-516,MQTT,60.819,29.162,1.253,6.353,1.5629
env_sensor-516,MQTT,100.738,32.6,2.91,4.894,1.5739
env_sensor-516,MQTT,63.016,8.352,3.857,5.981,1.1046
env_sensor-516,MQTT,79.201,25.867,0.1,0.05,1.9775
env_sensor-516,MQTT,84.768,11.679,4.4,2.692,2.0036
actuator-517,CoAP,138.42,11.044,1.867,14.756,0.0
actuator-517,CoAP,112.635,29.552,6.485,6.178,0.0151
actuator-517,CoAP,124.7,18.449,6.958,13.025,1.2817
actuator-517,CoAP,116.957,23.396,0.532,7.614,0.0
actuator-517,CoAP,90.859,15.013,2.616,8.549,0.048
actuator-517,CoAP,164.036,3.617,14.686,9.641,1.3174
actuator-517,CoAP,103.044,2.014,5.698,6.583,1.208
actuator-517,CoAP,101.338,16.589,3.758,9.454,1.5022
actuator-517,CoAP,91.077,18.41,4.63,14.099,0.1518
actuator-517,CoAP,78.928,20.828,3.223,12.352,0.9088
camera-518,HTTPS,2144.848,65.599,3.69,123.153,1.3827
camera-518,HTTPS,95.318,91.171,7.216,125.345,0.0366
camera-518,HTTPS,1769.34,44.986,2.879,69.209,0.8541
camera-518,HTTPS,2232.201,72.834,2.676,112.762,0.2695
camera-518,HTTPS,1940.601,30.165,4.831,76.5,0.5088
camera-518,HTTPS,888.412,80.79,3.304,125.382,1.1582
camera-518,HTTPS,1534.754,43.913,5.894,174.899,0.5282
gateway-519,LoRaWAN,1771.636,25.895,0.1,39.435,1.184
gateway-519,LoRaWAN,604.449,50.556,0.1,93.96,0.815
gateway-519,LoRaWAN,848.826,50.178,10.529,90.675,0.6281
gateway-519,LoRaWAN,628.229,37.85,3.769,80.561,0.0
gateway-519,LoRaWAN,1329.062,55.546,9.507,70.27,0.915
gateway-519,LoRaWAN,482.245,32.908,15.181,47.09,0.3863
gateway-519,LoRaWAN,877.583,67.823,8.213,55.011,1.5171
gateway-519,LoRaWAN,1921.007,61.187,3.567,91.728,0.3956
gateway-519,LoRaWAN,123.957,48.365,9.41,143.663,1.8858
gateway-519,LoRaWAN,1078.935,42.738,20.008,29.307,1.6449
smart_meter-520,LoRaWAN,20.277,152.315,1.289,0.486,3.2765
smart_meter-520,LoRaWAN,32.133,144.348,1.972,0.05,5.2367
smart_meter-520,LoRaWAN,32.255,146.85,1.108,0.505,1.0019
smart_meter-520,LoRaWAN,25.737,202.789,2.033,0.555,5.6685
smart_meter-520,LoRaWAN,37.284,215.353,1.469,0.05,4.2028
smart_meter-520,LoRaWAN,19.524,229.486,2.138,0.05,2.8964
smart_meter-520,LoRaWAN,25.974,145.22,0.374,0.05,2.1635
smart_meter-520,LoRaWAN,31.849,33.574,3.218,0.05,2.6617
env_sensor-521,MQTT,71.978,27.923,1.058,0.671,0.0
env_sensor-521,MQTT,68.886,38.926,5.636,5.08,0.9668
env_sensor-521,MQTT,91.704,38.021,0.1,2.454,0.5808
env_sensor-521,MQTT,71.019,29.133,1.066,3.103,0.171
actuator-522,MQTT,80.084,1.0,1.832,9.008,0.8676
actuator-522,MQTT,173.574,11.822,7.401,4.204,0.5192
actuator-522,MQTT,118.386,24.482,7.44,12.337,0.5763
actuator-522,MQTT,83.148,25.182,9.829,15.352,0.0
actuator-522,MQTT,57.319,22.872,5.23,0.05,0.0
actuator-522,MQTT,115.388,15.586,6.313,6.872,1.4794
actuator-522,MQTT,93.109,25.266,12.839,8.311,1.5165
actuator-522,MQTT,95.337,13.136,9.75,9.981,1.1389
actuator-522,MQTT,48.109,11.843,7.65,7.553,0.0
actuator-522,MQTT,67.938,30.199,1.702,8.284,0.9864
camera-523,LoRaWAN,1718.679,44.802,3.596,99.794,0.419
camera-523,LoRaWAN,266.425,41.115,4.968,106.28,0.1887
camera-523,LoRaWAN,1444.056,63.359,5.89,69.512,0.7391
camera-523,LoRaWAN,1637.455,28.207,0.1,154.614,0.6777
camera-523,LoRaWAN,1681.778,75.203,2.152,275.458,0.158
camera-523,LoRaWAN,1954.199,106.093,3.805,107.732,0.7295
camera-523,LoRaWAN,992.64,105.099,6.014,133.362,0.0843
camera-523,LoRaWAN,1525.361,56.472,0.1,160.95,0.0
camera-523,LoRaWAN,2597.614,69.518,4.846,180.863,0.2205
camera-523,LoRaWAN,2583.86,92.665,3.633,221.802,0.4019
camera-523,LoRaWAN,1087.637,34.545,4.33,108.668,0.4572
gateway-524,CoAP,1207.624,44.162,17.519,12.022,0.9439
gateway-524,CoAP,892.701,51.739,7.222,91.233,0.7773
gateway-524,CoAP,576.4,43.257,9.083,51.934,3.4112
gateway-524,CoAP,1992.718,15.69,12.634,17.96,2.4469
gateway-524,CoAP,635.248,4.493,19.139,38.353,0.7878
gateway-524,CoAP,1125.571,49.818,11.422,34.647,2.4196
gateway-524,CoAP,1299.026,52.57,3.186,58.363,0.8099
